AccelerometerX,AccelerometerY,AccelerometerZ,MagneticX,MagneticY,MagneticZ,Light,RotationX,RotationY,RotationZ,OrientationX,OrientationY,OrientatoinZ,BSSID1,BSSID2,BSSID3,BSSID4,BSSID5,BSSID6,BSSID7,BSSID8,BSSID9,BSSID10,BSSID11,BSSID12,BSSID13,BSSID14,BSSID15,BSSID16,BSSID17,BSSID18,BSSID19,BSSID20,BSSID21,BSSID22,BSSID23,BSSID24,BSSID25,BSSID26,BSSID27,BSSID28,BSSID29,BSSID30,BSSID31,BSSID32,BSSID33,BSSID34,BSSID35,BSSID36,BSSID37,BSSID38,BSSID39,BSSID40,BSSID41,BSSID42,BSSID43,BSSID44,BSSID45,BSSID46,BSSID47,BSSID48,BSSID49,BSSID50,BSSID51,BSSID52,BSSID53,BSSID54,BSSID55,BSSID56,BSSID57,BSSID58,BSSID59,BSSID60,BSSID61,BSSID62,BSSID63,BSSID64,BSSID65,BSSID66,BSSID67,BSSID68,BSSID69,BSSID70,BSSID71,BSSID72,BSSID73,BSSID74,BSSID75,BSSID76,BSSID77,BSSID78,BSSID79,BSSID80,BSSID81,BSSID82,BSSID83,BSSID84,BSSID85,BSSID86,BSSID87,BSSID88,BSSID89,BSSID90,BSSID91,BSSID92,BSSID93,BSSID94,BSSID95,BSSID96,BSSID97,BSSID98,BSSID99,BSSID100,BSSID101,BSSID102,BSSID103,BSSID104,BSSID105,BSSID106,BSSID107,BSSID108,BSSID109,BSSID110,BSSID111,BSSID112,BSSID113,BSSID114,BSSID115,BSSID116,BSSID117,BSSID118,BSSID119,BSSID120,BSSID121,BSSID122,BSSID123,BSSID124,BSSID125,BSSID126,BSSID127,BSSID128,BSSID129,BSSID130,BSSID131,BSSID132,BSSID133,BSSID134,BSSID135,BSSID136,BSSID137,BSSID138,BSSID139,BSSID140,BSSID141,BSSID142,BSSID143,BSSID144,BSSID145,BSSID146,BSSID147,BSSID148,BSSID149,BSSID150,BSSID151,BSSID152,BSSID153,BSSID154,BSSID155,BSSID156,Latitude,Longitude,LocationAccuracy,xPosition,yPosition
-0.254973,4.207053,9.179024,6.625,-38.75,-35.5,129,0,0,0,-2.871646,-0.429616,0.027771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-79,-79,-73,-74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-76,-78,-76,-80,0,0,0,0,-90,0,-89,-89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-89,-75,-92,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,-79,-83,-75,0,0,0,0,-79,-79,-78,-79,0,0,0,0,-65,-64,-64,-65,0,0,0,0,-68,-68,-68,-67,0,0,0,0,-75,-75,-75,-75,0,0,0,0,0,-86,0,0,0,0,0,0,41.603162,-93.654236,1173,76.5,29.5
-0.353039,4.09918,9.15941,6.875,-39.5,-35.5,360,0,0,0,-2.890684,-0.420528,0.038525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-75,-75,-76,-75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81,-86,-79,-79,0,0,0,0,-88,0,-89,-89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-93,0,-92,-88,0,0,0,0,0,0,0,0,0,0,0,0,-73,-73,-73,-73,0,0,0,0,-75,-75,-75,-75,0,0,0,0,-57,-57,-57,-58,0,0,0,0,-68,-68,-65,-68,0,0,0,0,-75,-77,-75,-75,0,0,0,0,0,-86,0,0,0,0,0,0,41.603162,-93.654236,1173,77.5,29.5
-0.20594,4.207053,9.139797,5.6875,-38.4375,-36.25,585,0,0,0,-2.899433,-0.43129,0.022528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-77,-83,-77,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81,-92,-79,-79,0,0,0,0,-88,-88,-86,-89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-93,0,-92,-88,0,0,0,0,0,0,0,0,0,0,0,0,-73,-73,-73,-74,0,0,0,0,-77,-75,-77,-77,0,0,0,0,-57,-55,-55,-55,0,0,0,0,-67,-67,-67,-67,0,0,0,0,-83,-77,-75,-75,0,0,0,0,0,0,0,0,0,0,0,0,41.603162,-93.654236,1173,78.5,29.5
-0.17652,4.118793,9.15941,5.5,-36.8125,-38.125,1175,0,0,0,-2.881474,-0.422517,0.01927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,-82,-81,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81,-83,-80,-79,0,0,0,0,-88,-88,-86,-89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-93,0,-92,0,0,0,0,0,0,0,0,0,0,0,0,0,-77,-76,-77,-77,0,0,0,0,-75,-75,-77,-77,0,0,0,0,-53,-55,-53,-55,0,0,0,0,-71,-67,-71,-71,0,0,0,0,-74,-74,-72,-73,0,0,0,0,0,0,0,0,0,0,0,0,41.603162,-93.654236,1173,79.5,29.5
-0.26478,4.138406,9.277091,6.9375,-36.25,-39.9375,125,0,0,0,-2.808848,-0.419445,0.028533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-76,-79,-76,-76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81,-81,-80,-82,0,0,0,0,-88,-88,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-66,-66,-66,-66,0,0,0,0,-77,-78,-77,-78,0,0,0,0,-55,-55,-55,-55,0,0,0,0,-72,-71,-71,-72,0,0,0,0,-81,-74,-82,-73,0,0,0,0,0,0,0,0,0,0,0,0,41.603162,-93.654236,1173,80.5,29.5
-0.362846,4.187439,8.963278,9.4375,-38.0625,-41,239,0,0,0,-2.712825,-0.436732,0.040459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-79,-79,-76,-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,-83,-83,0,0,0,0,0,-88,-86,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-67,-66,-67,-67,0,0,0,0,-74,-75,-75,-75,0,0,0,0,-59,-59,-59,-59,0,0,0,0,-68,-67,-67,-67,0,0,0,0,-81,-85,-82,-73,0,0,0,0,0,0,0,0,0,0,0,0,41.603162,-93.654236,1173,81.5,29.5
-0.225553,4.226666,8.953471,10.8125,-39.3125,-42.1875,395,0,0,0,-2.631894,-0.440933,0.025186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81,-79,-78,-78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-79,-79,-79,0,0,0,0,0,-88,-90,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-67,-66,-67,-66,0,0,0,0,-69,-68,-68,-67,0,0,0,0,-58,-60,-60,-58,0,0,0,0,-69,-67,-69,-67,0,0,0,0,-82,-85,-82,-73,0,0,0,0,0,0,0,0,0,0,0,0,41.603162,-93.654236,1173,82.5,29.5
-0.186326,4.138406,9.424191,9.9375,-38.5,-44.1875,560,0,0,0,-2.661745,-0.413702,0.019768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,-76,-76,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-79,-81,-79,0,0,0,0,-84,0,-85,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-62,-62,-63,-63,0,0,0,0,-70,-71,-70,-71,0,0,0,0,-64,-63,-63,-63,0,0,0,0,-70,-70,-70,-71,0,0,0,0,-77,-77,-77,-77,0,0,0,0,0,0,0,0,0,0,0,0,41.603162,-93.654236,1173,83.5,29.5
-0.156906,4.1286,9.169217,10,-39.5625,-43.625,473,0,0,0,-2.669023,-0.423021,0.017111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83,-84,-83,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82,-82,-82,-86,0,0,0,0,-84,0,-85,-84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-62,-62,-63,-65,0,0,0,0,-70,-66,-70,-71,0,0,0,0,-64,-67,-63,-63,0,0,0,0,-73,-72,-72,-73,0,0,0,0,-81,-80,-81,-80,0,0,0,0,0,0,0,0,0,0,0,0,41.603162,-93.654236,1173,84.5,29.5
-0.274586,4.246279,9.277091,9.5625,-40.875,-42.25,907,0,0,0,-2.738481,-0.429087,0.02959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83,-82,-83,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82,-82,-81,-80,0,0,0,0,-84,0,-90,-84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-63,-63,-63,-63,0,0,0,0,-69,-69,-69,-69,0,0,0,0,-64,-63,-64,-63,0,0,0,0,-73,-72,-75,-73,0,0,0,0,-85,-86,-86,-86,0,0,0,0,0,0,0,0,0,0,0,0,41.603162,-93.654236,1173,85.5,29.5
-0.196133,4.06976,9.45361,10.3125,-39.9375,-41.875,165,0,0,0,-2.70145,-0.40644,0.020744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83,-84,-84,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82,-82,-83,-85,0,0,0,0,-84,0,-90,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65,-65,-64,-64,0,0,0,0,-67,-66,-67,-67,0,0,0,0,-61,-58,-58,-61,0,0,0,0,-73,-72,-76,-73,0,0,0,0,-85,-85,-85,-85,0,0,0,0,0,0,0,0,0,0,0,0,41.603162,-93.654236,1173,86.5,29.5
-0.1471,4.01092,9.041731,13.125,-39.375,-40,741,0,0,0,-2.576964,-0.417471,0.016268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-79,-78,-79,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82,-85,-84,-85,0,0,0,0,0,0,-90,-93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,-64,-65,-64,0,0,0,0,-62,-62,-62,-62,0,0,0,0,-63,-63,-63,-63,0,0,0,0,-77,-77,-77,-76,0,0,0,0,-85,-84,-85,-85,0,0,0,0,0,0,0,0,0,0,0,0,41.603162,-93.654236,1173,87.5,29.5
-0.196133,4.324733,9.031924,12.375,-39.125,-40,209,0,0,0,-2.570552,-0.446475,0.021712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82,-78,-79,-82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81,-83,-80,0,0,0,0,0,0,-90,-93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65,-65,-65,-65,0,0,0,0,-56,-56,-56,-57,0,0,0,0,-64,-64,-65,-64,0,0,0,0,-80,-79,-79,-79,0,0,0,0,-85,-84,-83,-83,0,0,0,0,0,0,0,0,0,0,0,0,41.603162,-93.654236,1173,88.5,29.5
-0.196133,4.187439,9.179024,9.9375,-36.875,-39.625,795,0,0,0,-2.65118,-0.427909,0.021364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-84,-84,-84,-84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81,-81,-81,-80,0,0,0,0,0,0,-88,-93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65,-65,-65,-65,0,0,0,0,-66,-56,-56,-57,0,0,0,0,-67,-64,-67,-64,0,0,0,0,-80,-80,-80,-80,0,0,0,0,-84,-84,-84,-84,0,0,0,0,0,0,0,0,0,0,0,0,41.601033,-93.654974,192,89.5,29.5
-0.284393,5.462304,8.384686,7.3125,-39.875,-33.625,117,0,0,0,-2.750145,-0.577139,0.033905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83,-84,-83,-84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82,-84,-82,-84,0,0,0,0,0,0,-88,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65,-65,-65,-64,0,0,0,0,-62,-63,-63,-63,0,0,0,0,-67,-64,-67,-64,0,0,0,0,-80,-80,-79,-80,0,0,0,0,-84,-83,-84,-84,0,0,0,0,0,0,0,0,0,0,0,0,41.603162,-93.654236,1173,90.5,29.5
-0.411879,6.315483,7.75706,6.875,-40.6875,-29.3125,1004,0,0,0,-2.750345,-0.682626,0.053048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,-85,-85,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81,-81,-81,-80,0,0,0,0,0,0,-88,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65,-65,-65,-64,0,0,0,0,-63,-62,-62,-63,0,0,0,0,-60,-61,-59,-61,0,0,0,0,-78,-79,-79,-78,0,0,0,0,-84,-86,-84,-84,0,0,0,0,0,0,0,0,0,0,0,0,41.601033,-93.654974,64,91.5,29.5
-0.215746,4.432606,8.982891,6.1875,-33.5625,-37.875,190,0,0,0,-2.763465,-0.458279,0.024013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-85,-86,-85,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81,-80,-81,-79,0,0,0,0,0,0,0,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-66,-66,-65,-66,0,0,0,0,-57,-59,-59,-57,0,0,0,0,-67,-67,-67,-67,0,0,0,0,-79,-79,-79,-79,0,0,0,0,0,-86,0,-85,0,0,0,0,0,0,0,0,0,0,0,0,41.601034,-93.654974,128,92.5,29.5
-0.23536,4.501252,9.061344,6.5625,-35.25,-38.6875,590,0,0,0,-2.770902,-0.460912,0.025968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83,-84,-81,-84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83,-82,-92,-83,0,0,0,0,-94,0,0,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-66,-64,-65,-66,0,0,0,0,-57,-59,-59,-57,0,0,0,0,-66,-67,-66,-66,0,0,0,0,-84,-84,-84,-84,0,0,0,0,-88,-88,-88,-89,0,0,0,0,0,0,0,0,0,0,0,0,41.601034,-93.654974,64,93.5,29.5
-0.186326,4.344346,8.963278,8.0625,-34.125,-39.8125,162,0,0,0,-2.642807,-0.451234,0.020785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-85,-88,-85,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-78,-83,-78,-78,0,0,0,0,-94,0,-93,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65,-65,-65,-65,0,0,0,0,-67,-67,-67,-67,0,0,0,0,-64,-65,-65,-65,0,0,0,0,-81,-81,-80,-80,0,0,0,0,-84,-83,-84,-83,0,0,0,0,0,0,0,0,0,0,0,0,41.601034,-93.654973,48,94.5,29.5
-0.353039,4.481639,9.022118,7.375,-33,-39,609,0,0,0,-2.691776,-0.460731,0.03911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-88,-88,-89,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-78,-86,-83,-86,0,0,0,0,-94,-88,-93,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-66,-66,-66,-66,0,0,0,0,-64,-63,-64,-63,0,0,0,0,-64,-68,-65,-65,0,0,0,0,-81,-81,-82,-80,0,0,0,0,-84,-90,-84,-83,0,0,0,0,0,0,0,0,0,0,0,0,41.601034,-93.654973,48,95.5,29.5
-0.313813,4.775838,8.678885,7.1875,-32.8125,-39,155,0,0,0,-2.611247,-0.502784,0.036142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-93,-93,-93,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82,-82,-82,-77,0,0,0,0,-94,-88,-93,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-67,-67,-67,-67,0,0,0,0,-57,-59,-57,-58,0,0,0,0,-66,-66,-66,-67,0,0,0,0,-81,-81,-84,-80,0,0,0,0,-85,-85,-85,-85,0,0,0,0,0,0,0,0,0,0,0,0,41.601034,-93.654974,48,96.5,29.5
-0.02942,4.569899,8.776952,8.875,-32.5,-43.125,746,0,0,0,-2.365652,-0.480045,0.003352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-93,-88,-89,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81,-82,-81,-81,0,0,0,0,0,-88,-93,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-67,-67,-67,-67,0,0,0,0,-69,-69,-69,-69,0,0,0,0,-65,-65,-65,-65,0,0,0,0,-82,-82,-82,-82,0,0,0,0,-86,-85,-86,-86,0,0,0,0,0,0,0,0,0,0,0,0,41.601034,-93.654973,24,97.5,29.5
-0.166713,4.471832,8.394492,12.8125,-31.9375,-45.3125,107,0,0,0,-2.087823,-0.48939,0.019857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-93,-88,-89,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,-88,-79,-86,0,0,0,0,0,-88,0,-90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-66,-66,-67,-66,0,0,0,0,-69,-64,-69,-69,0,0,0,0,-70,-71,-71,-70,0,0,0,0,-86,-86,-86,-86,0,0,0,0,-84,-84,-84,-84,0,0,0,0,0,0,0,0,0,0,0,0,41.601034,-93.654973,16,98.5,29.5
-0.26478,4.471832,9.149604,13.5625,-27.4375,-44.3125,804,0,0,0,-1.960217,-0.454439,0.028931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-93,-93,-89,-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-79,-80,-81,-79,0,0,0,0,0,0,-93,-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-72,-73,-72,-73,0,0,0,0,-68,-68,-68,-68,0,0,0,0,-67,-68,-67,-68,0,0,0,0,-84,-84,-83,-83,0,0,0,0,-84,-84,-84,-84,0,0,0,0,0,0,0,0,0,0,0,0,41.601034,-93.654973,12,99.5,29.5
-0.20594,4.197246,9.090764,9.5,-22.3125,-40.5625,126,0,0,0,-1.925072,-0.432447,0.02265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,-88,-88,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-77,-77,-78,-77,0,0,0,0,-92,0,-93,-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,-73,-72,-73,0,0,0,0,-69,-68,-69,-69,0,0,0,0,-67,-68,-67,-68,0,0,0,0,-84,-85,-83,-83,0,0,0,0,-84,-84,-84,-89,0,0,0,0,0,0,0,0,0,0,0,0,41.601033,-93.654974,12,100.5,29.5
-0.215746,4.540479,8.982891,7.5625,-25.4375,-37.875,54,0,0,0,-2.265747,-0.467889,0.024013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-93,-89,-89,-93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-77,-77,-78,-83,0,0,0,0,-92,0,-93,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-68,-68,-67,-67,0,0,0,0,-72,-70,-70,-70,0,0,0,0,-67,-68,-67,-68,0,0,0,0,-84,-85,-85,-83,0,0,0,0,-89,-89,-89,-89,0,0,0,0,0,0,0,0,0,0,0,0,41.601033,-93.654974,12,101.5,29.5
-0.107873,3.216581,9.522257,9.8125,-21.75,-45.9375,55,0,0,0,-2.134324,-0.325742,0.011328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-93,-93,-93,-93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83,-83,-83,-85,0,0,0,0,0,0,0,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-70,0,-64,0,0,0,0,-67,-67,-67,-67,0,0,0,0,-74,-74,-74,-74,0,0,0,0,-86,0,-79,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.601033,-93.654973,64,101.5,28.5
-0.156906,3.677494,9.365351,9.1875,-24.0625,-47.3125,182,0,0,0,-2.112734,-0.374124,0.016752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-93,-93,-92,-92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83,-83,-83,-85,0,0,0,0,-88,0,0,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-70,0,-67,0,0,0,0,-68,-69,-69,-69,0,0,0,0,-73,-73,-73,-73,0,0,0,0,-86,0,-89,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.601034,-93.654973,24,100.5,28.5
-0.156906,3.765754,9.149604,10.5625,-26.125,-50.6875,1312,0,0,0,-2.030978,-0.390394,0.017147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-88,-88,-88,-92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83,-85,-83,-86,0,0,0,0,-88,-92,0,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-69,-69,-69,-69,0,0,0,0,-60,-62,-62,-62,0,0,0,0,-73,-73,-73,-73,0,0,0,0,-82,-83,-83,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.601034,-93.654973,16,99.5,28.5
-0.196133,3.530394,9.433997,10.0625,-28.6875,-53.5625,921,0,0,0,-2.302239,-0.358016,0.020787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86,-86,-86,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-79,-85,-89,-79,0,0,0,0,-88,-92,0,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-69,-69,-69,-67,0,0,0,0,-68,-68,-68,-67,0,0,0,0,-71,-70,-70,-70,0,0,0,0,-83,-82,-82,-82,0,0,0,0,0,-89,-89,-89,0,0,0,0,0,0,0,0,0,0,0,0,41.601034,-93.654973,16,98.5,28.5
